"date","code_post","level_w","snow_height","degree_coverage","tmean","post_9387"
"2012-01-03",9560,315,45,10,"-15.6",19
"2012-01-03",9386,130,45,10,"-15.6",19
"2012-01-03",9499,137,45,10,"-15.6",19
"2012-01-03",9523,287,45,10,"-15.6",19
"2012-01-03",9390,326,45,10,"-15.6",19
"2012-01-03",9568,250,45,10,"-15.6",19
"2012-01-03",9393,352,45,10,"-15.6",19
"2012-01-03",9392,93,45,10,"-15.6",19
"2012-01-03",9388,281,45,10,"-15.6",19
"2012-01-03",9397,189,45,10,"-15.6",19
"2012-01-04",9386,130,45,10,"-33.1",21
"2012-01-04",9397,189,45,10,"-33.1",21
"2012-01-04",9392,93,45,10,"-33.1",21
"2012-01-04",9560,315,45,10,"-33.1",21
"2012-01-04",9499,137,45,10,"-33.1",21
"2012-01-04",9390,325,45,10,"-33.1",21
"2012-01-04",9389,157,45,10,"-33.1",21
"2012-01-04",9393,352,45,10,"-33.1",21
"2012-01-04",9523,285,45,10,"-33.1",21
"2012-01-04",9388,281,45,10,"-33.1",21
"2012-01-04",9568,250,45,10,"-33.1",21
"2012-01-05",9392,93,45,10,"-37.4",21
"2012-01-05",9393,351,45,10,"-37.4",21
"2012-01-05",9568,250,45,10,"-37.4",21
"2012-01-05",9390,323,45,10,"-37.4",21
"2012-01-05",9499,138,45,10,"-37.4",21
"2012-01-05",9560,316,45,10,"-37.4",21
"2012-01-05",9388,280,45,10,"-37.4",21
"2012-01-05",9397,189,45,10,"-37.4",21
"2012-01-05",9523,284,45,10,"-37.4",21
"2012-01-05",9389,156,45,10,"-37.4",21
"2012-01-05",9386,130,45,10,"-37.4",21
"2012-01-06",9568,250,45,10,"-35.7",21
"2012-01-06",9392,93,45,10,"-35.7",21
"2012-01-06",9560,316,45,10,"-35.7",21
"2012-01-06",9388,280,45,10,"-35.7",21
"2012-01-06",9397,189,45,10,"-35.7",21
"2012-01-06",9523,279,45,10,"-35.7",21
"2012-01-06",9386,130,45,10,"-35.7",21
"2012-01-06",9389,154,45,10,"-35.7",21
"2012-01-06",9393,351,45,10,"-35.7",21
"2012-01-06",9499,138,45,10,"-35.7",21
"2012-01-06",9390,322,45,10,"-35.7",21
"2012-01-07",9397,189,45,10,"-28",21
"2012-01-07",9392,93,45,10,"-28",21
"2012-01-07",9393,351,45,10,"-28",21
"2012-01-07",9499,140,45,10,"-28",21
"2012-01-07",9386,130,45,10,"-28",21
"2012-01-07",9560,316,45,10,"-28",21
"2012-01-07",9390,322,45,10,"-28",21
"2012-01-07",9523,278,45,10,"-28",21
"2012-01-07",9389,153,45,10,"-28",21
"2012-01-07",9388,280,45,10,"-28",21
"2012-01-07",9568,250,45,10,"-28",21
"2012-01-08",9523,275,45,10,"-26.1",23
"2012-01-08",9386,130,45,10,"-26.1",23
"2012-01-08",9392,93,45,10,"-26.1",23
"2012-01-08",9397,189,45,10,"-26.1",23
"2012-01-08",9560,316,45,10,"-26.1",23
"2012-01-08",9390,320,45,10,"-26.1",23
"2012-01-08",9568,250,45,10,"-26.1",23
"2012-01-08",9393,351,45,10,"-26.1",23
"2012-01-08",9388,280,45,10,"-26.1",23
"2012-01-08",9499,140,45,10,"-26.1",23
"2012-01-08",9389,152,45,10,"-26.1",23
"2012-01-09",9392,93,45,10,"-37.1",22
"2012-01-09",9393,350,45,10,"-37.1",22
"2012-01-09",9397,189,45,10,"-37.1",22
"2012-01-09",9390,319,45,10,"-37.1",22
"2012-01-09",9568,251,45,10,"-37.1",22
"2012-01-09",9523,275,45,10,"-37.1",22
"2012-01-09",9499,140,45,10,"-37.1",22
"2012-01-09",9388,279,45,10,"-37.1",22
"2012-01-09",9386,130,45,10,"-37.1",22
"2012-01-09",9560,316,45,10,"-37.1",22
"2012-01-09",9389,150,45,10,"-37.1",22
"2012-01-10",9523,275,46,10,"-29",22
"2012-01-10",9560,316,46,10,"-29",22
"2012-01-10",9397,188,46,10,"-29",22
"2012-01-10",9392,93,46,10,"-29",22
"2012-01-10",9568,251,46,10,"-29",22
"2012-01-10",9393,350,46,10,"-29",22
"2012-01-10",9499,140,46,10,"-29",22
"2012-01-10",9389,149,46,10,"-29",22
"2012-01-10",9388,279,46,10,"-29",22
"2012-01-10",9386,130,46,10,"-29",22
"2012-01-10",9390,318,46,10,"-29",22
"2012-01-11",9560,315,47,10,"-18.8",22
"2012-01-11",9397,188,47,10,"-18.8",22
"2012-01-11",9568,251,47,10,"-18.8",22
"2012-01-11",9390,317,47,10,"-18.8",22
"2012-01-11",9392,93,47,10,"-18.8",22
"2012-01-11",9389,148,47,10,"-18.8",22
"2012-01-11",9386,130,47,10,"-18.8",22
"2012-01-11",9523,274,47,10,"-18.8",22
"2012-01-11",9499,139,47,10,"-18.8",22
"2012-01-11",9388,280,47,10,"-18.8",22
"2012-01-11",9393,350,47,10,"-18.8",22
"2012-01-12",9388,279,47,10,"-27.2",21
"2012-01-12",9499,138,47,10,"-27.2",21
"2012-01-12",9393,350,47,10,"-27.2",21
"2012-01-12",9523,272,47,10,"-27.2",21
"2012-01-12",9397,188,47,10,"-27.2",21
"2012-01-12",9568,252,47,10,"-27.2",21
"2012-01-12",9390,316,47,10,"-27.2",21
"2012-01-12",9389,147,47,10,"-27.2",21
"2012-01-12",9392,93,47,10,"-27.2",21
"2012-01-12",9386,130,47,10,"-27.2",21
"2012-01-12",9560,316,47,10,"-27.2",21
"2012-01-13",9389,146,47,10,"-32.6",22
"2012-01-13",9392,93,47,10,"-32.6",22
"2012-01-13",9393,350,47,10,"-32.6",22
"2012-01-13",9568,253,47,10,"-32.6",22
"2012-01-13",9397,188,47,10,"-32.6",22
"2012-01-13",9386,130,47,10,"-32.6",22
"2012-01-13",9560,317,47,10,"-32.6",22
"2012-01-13",9499,137,47,10,"-32.6",22
"2012-01-13",9523,270,47,10,"-32.6",22
"2012-01-13",9388,279,47,10,"-32.6",22
"2012-01-13",9390,315,47,10,"-32.6",22
"2012-01-14",9393,350,47,10,"-29",21
"2012-01-14",9392,93,47,10,"-29",21
"2012-01-14",9390,314,47,10,"-29",21
"2012-01-14",9560,317,47,10,"-29",21
"2012-01-14",9499,135,47,10,"-29",21
"2012-01-14",9397,188,47,10,"-29",21
"2012-01-14",9389,145,47,10,"-29",21
"2012-01-14",9386,129,47,10,"-29",21
"2012-01-14",9568,254,47,10,"-29",21
"2012-01-14",9388,279,47,10,"-29",21
"2012-01-14",9523,269,47,10,"-29",21
"2012-01-15",9386,129,47,10,"-34.4",20
"2012-01-15",9392,93,47,10,"-34.4",20
"2012-01-15",9499,134,47,10,"-34.4",20
"2012-01-15",9397,187,47,10,"-34.4",20
"2012-01-15",9389,145,47,10,"-34.4",20
"2012-01-15",9523,266,47,10,"-34.4",20
"2012-01-15",9393,350,47,10,"-34.4",20
"2012-01-15",9390,313,47,10,"-34.4",20
"2012-01-15",9568,254,47,10,"-34.4",20
"2012-01-15",9388,279,47,10,"-34.4",20
"2012-01-15",9560,316,47,10,"-34.4",20
"2012-01-16",9388,279,47,10,"-41.8",21
"2012-01-16",9393,349,47,10,"-41.8",21
"2012-01-16",9386,129,47,10,"-41.8",21
"2012-01-16",9523,262,47,10,"-41.8",21
"2012-01-16",9568,254,47,10,"-41.8",21
"2012-01-16",9560,316,47,10,"-41.8",21
"2012-01-16",9397,187,47,10,"-41.8",21
"2012-01-16",9499,135,47,10,"-41.8",21
"2012-01-16",9389,144,47,10,"-41.8",21
"2012-01-16",9390,312,47,10,"-41.8",21
"2012-01-16",9392,93,47,10,"-41.8",21
"2012-01-17",9390,311,47,10,"-44.1",20
"2012-01-17",9499,135,47,10,"-44.1",20
"2012-01-17",9392,93,47,10,"-44.1",20
"2012-01-17",9523,261,47,10,"-44.1",20
"2012-01-17",9397,187,47,10,"-44.1",20
"2012-01-17",9393,349,47,10,"-44.1",20
"2012-01-17",9388,279,47,10,"-44.1",20
"2012-01-17",9389,143,47,10,"-44.1",20
"2012-01-17",9560,316,47,10,"-44.1",20
"2012-01-17",9386,129,47,10,"-44.1",20
"2012-01-17",9568,254,47,10,"-44.1",20
"2012-01-18",9386,129,47,10,"-40",21
"2012-01-18",9388,278,47,10,"-40",21
"2012-01-18",9390,310,47,10,"-40",21
"2012-01-18",9568,254,47,10,"-40",21
"2012-01-18",9560,316,47,10,"-40",21
"2012-01-18",9397,187,47,10,"-40",21
"2012-01-18",9499,134,47,10,"-40",21
"2012-01-18",9392,93,47,10,"-40",21
"2012-01-18",9523,259,47,10,"-40",21
"2012-01-18",9393,349,47,10,"-40",21
"2012-01-18",9389,142,47,10,"-40",21
"2012-01-19",9390,309,47,10,"-38",20
"2012-01-19",9560,316,47,10,"-38",20
"2012-01-19",9392,93,47,10,"-38",20
"2012-01-19",9499,134,47,10,"-38",20
"2012-01-19",9393,349,47,10,"-38",20
"2012-01-19",9386,129,47,10,"-38",20
"2012-01-19",9388,277,47,10,"-38",20
"2012-01-19",9523,258,47,10,"-38",20
"2012-01-19",9389,142,47,10,"-38",20
"2012-01-19",9568,254,47,10,"-38",20
"2012-01-19",9397,187,47,10,"-38",20
"2012-01-20",9568,253,47,10,"-39",19
"2012-01-20",9523,255,47,10,"-39",19
"2012-01-20",9388,276,47,10,"-39",19
"2012-01-20",9499,134,47,10,"-39",19
"2012-01-20",9392,93,47,10,"-39",19
"2012-01-20",9386,129,47,10,"-39",19
"2012-01-20",9389,141,47,10,"-39",19
"2012-01-20",9390,308,47,10,"-39",19
"2012-01-20",9397,186,47,10,"-39",19
"2012-01-20",9393,349,47,10,"-39",19
"2012-01-20",9560,316,47,10,"-39",19
"2012-01-21",9393,348,47,10,"-29.2",21
"2012-01-21",9523,255,47,10,"-29.2",21
"2012-01-21",9390,308,47,10,"-29.2",21
"2012-01-21",9392,93,47,10,"-29.2",21
"2012-01-21",9568,252,47,10,"-29.2",21
"2012-01-21",9388,276,47,10,"-29.2",21
"2012-01-21",9499,134,47,10,"-29.2",21
"2012-01-21",9560,316,47,10,"-29.2",21
"2012-01-21",9389,140,47,10,"-29.2",21
"2012-01-21",9386,129,47,10,"-29.2",21
"2012-01-21",9397,186,47,10,"-29.2",21
"2012-01-22",9388,275,48,10,"-28",20
"2012-01-22",9499,134,48,10,"-28",20
"2012-01-22",9393,348,48,10,"-28",20
"2012-01-22",9392,93,48,10,"-28",20
"2012-01-22",9389,140,48,10,"-28",20
"2012-01-22",9397,186,48,10,"-28",20
"2012-01-22",9390,307,48,10,"-28",20
"2012-01-22",9560,315,48,10,"-28",20
"2012-01-22",9568,252,48,10,"-28",20
"2012-01-22",9386,129,48,10,"-28",20
"2012-01-22",9523,255,48,10,"-28",20
"2012-01-23",9393,348,49,10,"-26.1",21
"2012-01-23",9523,255,49,10,"-26.1",21
"2012-01-23",9390,306,49,10,"-26.1",21
"2012-01-23",9392,93,49,10,"-26.1",21
"2012-01-23",9568,254,49,10,"-26.1",21
"2012-01-23",9388,275,49,10,"-26.1",21
"2012-01-23",9560,315,49,10,"-26.1",21
"2012-01-23",9389,139,49,10,"-26.1",21
"2012-01-23",9397,186,49,10,"-26.1",21
"2012-01-23",9386,129,49,10,"-26.1",21
"2012-01-23",9499,135,49,10,"-26.1",21
"2012-01-24",9390,304,49,10,"-33.5",21
"2012-01-24",9523,255,49,10,"-33.5",21
"2012-01-24",9499,136,49,10,"-33.5",21
"2012-01-24",9568,256,49,10,"-33.5",21
"2012-01-24",9388,275,49,10,"-33.5",21
"2012-01-24",9389,139,49,10,"-33.5",21
"2012-01-24",9397,186,49,10,"-33.5",21
"2012-01-24",9386,129,49,10,"-33.5",21
"2012-01-24",9560,314,49,10,"-33.5",21
"2012-01-24",9393,348,49,10,"-33.5",21
"2012-01-24",9392,93,49,10,"-33.5",21
"2012-01-25",9568,257,49,10,"-40.4",20
"2012-01-25",9389,138,49,10,"-40.4",20
"2012-01-25",9499,136,49,10,"-40.4",20
"2012-01-25",9392,93,49,10,"-40.4",20
"2012-01-25",9386,129,49,10,"-40.4",20
"2012-01-25",9388,274,49,10,"-40.4",20
"2012-01-25",9390,302,49,10,"-40.4",20
"2012-01-25",9523,255,49,10,"-40.4",20
"2012-01-25",9560,314,49,10,"-40.4",20
"2012-01-25",9393,348,49,10,"-40.4",20
"2012-01-25",9397,186,49,10,"-40.4",20
"2012-01-26",9393,347,49,10,"-41.9",20
"2012-01-26",9397,186,49,10,"-41.9",20
"2012-01-26",9386,129,49,10,"-41.9",20
"2012-01-26",9560,313,49,10,"-41.9",20
"2012-01-26",9390,300,49,10,"-41.9",20
"2012-01-26",9392,93,49,10,"-41.9",20
"2012-01-26",9388,274,49,10,"-41.9",20
"2012-01-26",9523,255,49,10,"-41.9",20
"2012-01-26",9568,255,49,10,"-41.9",20
"2012-01-26",9389,138,49,10,"-41.9",20
"2012-01-26",9499,136,49,10,"-41.9",20
"2012-01-27",9568,253,51,10,"-38.6",21
"2012-01-27",9393,347,51,10,"-38.6",21
"2012-01-27",9388,273,51,10,"-38.6",21
"2012-01-27",9560,312,51,10,"-38.6",21
"2012-01-27",9499,136,51,10,"-38.6",21
"2012-01-27",9386,129,51,10,"-38.6",21
"2012-01-27",9390,298,51,10,"-38.6",21
"2012-01-27",9392,93,51,10,"-38.6",21
"2012-01-27",9397,186,51,10,"-38.6",21
"2012-01-27",9389,137,51,10,"-38.6",21
"2012-01-27",9523,255,51,10,"-38.6",21
"2012-01-28",9397,186,51,10,"-42.2",20
"2012-01-28",9386,129,51,10,"-42.2",20
"2012-01-28",9390,297,51,10,"-42.2",20
"2012-01-28",9568,251,51,10,"-42.2",20
"2012-01-28",9560,312,51,10,"-42.2",20
"2012-01-28",9523,255,51,10,"-42.2",20
"2012-01-28",9392,93,51,10,"-42.2",20
"2012-01-28",9499,135,51,10,"-42.2",20
"2012-01-28",9393,347,51,10,"-42.2",20
"2012-01-28",9389,137,51,10,"-42.2",20
"2012-01-28",9388,273,51,10,"-42.2",20
"2012-01-29",9388,273,52,10,"-34.4",20
"2012-01-29",9560,312,52,10,"-34.4",20
"2012-01-29",9393,347,52,10,"-34.4",20
"2012-01-29",9386,129,52,10,"-34.4",20
"2012-01-29",9397,186,52,10,"-34.4",20
"2012-01-29",9389,136,52,10,"-34.4",20
"2012-01-29",9392,93,52,10,"-34.4",20
"2012-01-29",9499,134,52,10,"-34.4",20
"2012-01-29",9390,296,52,10,"-34.4",20
"2012-01-29",9523,255,52,10,"-34.4",20
"2012-01-29",9568,250,52,10,"-34.4",20
"2012-01-30",9560,311,51,10,"-33.2",20
"2012-01-30",9397,186,51,10,"-33.2",20
"2012-01-30",9523,255,51,10,"-33.2",20
"2012-01-30",9392,93,51,10,"-33.2",20
"2012-01-30",9499,133,51,10,"-33.2",20
"2012-01-30",9393,347,51,10,"-33.2",20
"2012-01-30",9568,250,51,10,"-33.2",20
"2012-01-30",9390,295,51,10,"-33.2",20
"2012-01-30",9389,135,51,10,"-33.2",20
"2012-01-30",9386,129,51,10,"-33.2",20
"2012-01-30",9388,272,51,10,"-33.2",20
"2012-01-31",9392,93,51,10,"-31.9",20
"2012-01-31",9390,293,51,10,"-31.9",20
"2012-01-31",9388,272,51,10,"-31.9",20
"2012-01-31",9389,134,51,10,"-31.9",20
"2012-01-31",9560,311,51,10,"-31.9",20
"2012-01-31",9393,347,51,10,"-31.9",20
"2012-01-31",9499,133,51,10,"-31.9",20
"2012-01-31",9386,129,51,10,"-31.9",20
"2012-01-31",9568,251,51,10,"-31.9",20
"2012-01-31",9397,186,51,10,"-31.9",20
"2012-01-31",9523,255,51,10,"-31.9",20
"2012-02-01",9392,93,51,10,"-23.7",20
"2012-02-01",9523,255,51,10,"-23.7",20
"2012-02-01",9499,133,51,10,"-23.7",20
"2012-02-01",9386,129,51,10,"-23.7",20
"2012-02-01",9560,311,51,10,"-23.7",20
"2012-02-01",9389,133,51,10,"-23.7",20
"2012-02-01",9568,251,51,10,"-23.7",20
"2012-02-01",9397,186,51,10,"-23.7",20
"2012-02-01",9388,272,51,10,"-23.7",20
"2012-02-01",9390,293,51,10,"-23.7",20
"2012-02-01",9393,346,51,10,"-23.7",20
"2012-02-02",9499,133,52,10,"-17.7",20
"2012-02-02",9390,292,52,10,"-17.7",20
"2012-02-02",9568,250,52,10,"-17.7",20
"2012-02-02",9388,272,52,10,"-17.7",20
"2012-02-02",9393,345,52,10,"-17.7",20
"2012-02-02",9389,133,52,10,"-17.7",20
"2012-02-02",9392,93,52,10,"-17.7",20
"2012-02-02",9397,186,52,10,"-17.7",20
"2012-02-02",9386,129,52,10,"-17.7",20
"2012-02-02",9560,311,52,10,"-17.7",20
"2012-02-02",9523,255,52,10,"-17.7",20
"2012-02-03",9392,93,52,10,"-17.2",21
"2012-02-03",9393,345,52,10,"-17.2",21
"2012-02-03",9397,187,52,10,"-17.2",21
"2012-02-03",9389,132,52,10,"-17.2",21
"2012-02-03",9390,291,52,10,"-17.2",21
"2012-02-03",9568,249,52,10,"-17.2",21
"2012-02-03",9523,252,52,10,"-17.2",21
"2012-02-03",9499,133,52,10,"-17.2",21
"2012-02-03",9386,129,52,10,"-17.2",21
"2012-02-03",9388,271,52,10,"-17.2",21
"2012-02-03",9560,311,52,10,"-17.2",21
"2012-02-04",9389,132,53,10,"-20.7",20
"2012-02-04",9386,129,53,10,"-20.7",20
"2012-02-04",9390,290,53,10,"-20.7",20
"2012-02-04",9499,133,53,10,"-20.7",20
"2012-02-04",9568,248,53,10,"-20.7",20
"2012-02-04",9388,271,53,10,"-20.7",20
"2012-02-04",9393,345,53,10,"-20.7",20
"2012-02-04",9560,310,53,10,"-20.7",20
"2012-02-04",9523,249,53,10,"-20.7",20
"2012-02-04",9392,93,53,10,"-20.7",20
"2012-02-04",9397,187,53,10,"-20.7",20
"2012-02-05",9392,93,53,10,"-28.4",19
"2012-02-05",9389,132,53,10,"-28.4",19
"2012-02-05",9523,246,53,10,"-28.4",19
"2012-02-05",9397,188,53,10,"-28.4",19
"2012-02-05",9386,129,53,10,"-28.4",19
"2012-02-05",9560,309,53,10,"-28.4",19
"2012-02-05",9393,345,53,10,"-28.4",19
"2012-02-05",9568,247,53,10,"-28.4",19
"2012-02-05",9499,133,53,10,"-28.4",19
"2012-02-05",9390,289,53,10,"-28.4",19
"2012-02-05",9388,271,53,10,"-28.4",19
"2012-02-06",9389,131,53,10,"-27.1",20
"2012-02-06",9499,134,53,10,"-27.1",20
"2012-02-06",9386,129,53,10,"-27.1",20
"2012-02-06",9390,288,53,10,"-27.1",20
"2012-02-06",9393,345,53,10,"-27.1",20
"2012-02-06",9568,247,53,10,"-27.1",20
"2012-02-06",9388,271,53,10,"-27.1",20
"2012-02-06",9523,246,53,10,"-27.1",20
"2012-02-06",9392,93,53,10,"-27.1",20
"2012-02-06",9560,308,53,10,"-27.1",20
"2012-02-06",9397,188,53,10,"-27.1",20
"2012-02-07",9386,129,53,10,"-13",18
"2012-02-07",9393,345,53,10,"-13",18
"2012-02-07",9568,247,53,10,"-13",18
"2012-02-07",9392,93,53,10,"-13",18
"2012-02-07",9499,134,53,10,"-13",18
"2012-02-07",9523,243,53,10,"-13",18
"2012-02-07",9388,271,53,10,"-13",18
"2012-02-07",9397,189,53,10,"-13",18
"2012-02-07",9389,131,53,10,"-13",18
"2012-02-07",9560,308,53,10,"-13",18
"2012-02-07",9390,286,53,10,"-13",18
"2012-02-08",9523,240,53,10,"-14.4",18
"2012-02-08",9392,93,53,10,"-14.4",18
"2012-02-08",9568,248,53,10,"-14.4",18
"2012-02-08",9388,270,53,10,"-14.4",18
"2012-02-08",9386,129,53,10,"-14.4",18
"2012-02-08",9390,285,53,10,"-14.4",18
"2012-02-08",9393,345,53,10,"-14.4",18
"2012-02-08",9560,308,53,10,"-14.4",18
"2012-02-08",9389,131,53,10,"-14.4",18
"2012-02-08",9397,189,53,10,"-14.4",18
"2012-02-08",9499,134,53,10,"-14.4",18
"2012-02-09",9390,284,53,10,"-28.7",19
"2012-02-09",9568,248,53,10,"-28.7",19
"2012-02-09",9389,130,53,10,"-28.7",19
"2012-02-09",9523,238,53,10,"-28.7",19
"2012-02-09",9392,93,53,10,"-28.7",19
"2012-02-09",9386,129,53,10,"-28.7",19
"2012-02-09",9388,270,53,10,"-28.7",19
"2012-02-09",9397,190,53,10,"-28.7",19
"2012-02-09",9393,345,53,10,"-28.7",19
"2012-02-09",9560,307,53,10,"-28.7",19
"2012-02-09",9499,134,53,10,"-28.7",19
"2012-02-10",9390,283,53,10,"-32.5",18
"2012-02-10",9560,307,53,10,"-32.5",18
"2012-02-10",9523,237,53,10,"-32.5",18
"2012-02-10",9393,345,53,10,"-32.5",18
"2012-02-10",9388,270,53,10,"-32.5",18
"2012-02-10",9499,133,53,10,"-32.5",18
"2012-02-10",9397,190,53,10,"-32.5",18
"2012-02-10",9386,129,53,10,"-32.5",18
"2012-02-10",9392,93,53,10,"-32.5",18
"2012-02-10",9568,248,53,10,"-32.5",18
"2012-02-10",9389,130,53,10,"-32.5",18
"2012-02-11",9397,191,53,10,"-29.9",18
"2012-02-11",9392,93,53,10,"-29.9",18
"2012-02-11",9499,133,53,10,"-29.9",18
"2012-02-11",9386,129,53,10,"-29.9",18
"2012-02-11",9568,248,53,10,"-29.9",18
"2012-02-11",9393,345,53,10,"-29.9",18
"2012-02-11",9389,130,53,10,"-29.9",18
"2012-02-11",9523,237,53,10,"-29.9",18
"2012-02-11",9390,283,53,10,"-29.9",18
"2012-02-11",9560,307,53,10,"-29.9",18
"2012-02-11",9388,271,53,10,"-29.9",18
"2012-02-12",9397,191,53,10,"-32.6",18
"2012-02-12",9568,248,53,10,"-32.6",18
"2012-02-12",9389,129,53,10,"-32.6",18
"2012-02-12",9386,129,53,10,"-32.6",18
"2012-02-12",9392,93,53,10,"-32.6",18
"2012-02-12",9390,283,53,10,"-32.6",18
"2012-02-12",9388,271,53,10,"-32.6",18
"2012-02-12",9560,307,53,10,"-32.6",18
"2012-02-12",9499,132,53,10,"-32.6",18
"2012-02-12",9393,345,53,10,"-32.6",18
"2012-02-12",9523,236,53,10,"-32.6",18
"2012-02-13",9560,308,51,10,"-20.7",18
"2012-02-13",9390,282,51,10,"-20.7",18
"2012-02-13",9392,93,51,10,"-20.7",18
"2012-02-13",9397,192,51,10,"-20.7",18
"2012-02-13",9393,345,51,10,"-20.7",18
"2012-02-13",9568,248,51,10,"-20.7",18
"2012-02-13",9389,129,51,10,"-20.7",18
"2012-02-13",9388,271,51,10,"-20.7",18
"2012-02-13",9386,128,51,10,"-20.7",18
"2012-02-13",9499,130,51,10,"-20.7",18
"2012-02-13",9523,236,51,10,"-20.7",18
"2012-02-14",9523,234,51,10,"-25.6",17
"2012-02-14",9390,281,51,10,"-25.6",17
"2012-02-14",9392,93,51,10,"-25.6",17
"2012-02-14",9560,308,51,10,"-25.6",17
"2012-02-14",9393,345,51,10,"-25.6",17
"2012-02-14",9388,271,51,10,"-25.6",17
"2012-02-14",9568,248,51,10,"-25.6",17
"2012-02-14",9386,128,51,10,"-25.6",17
"2012-02-14",9397,192,51,10,"-25.6",17
"2012-02-14",9499,129,51,10,"-25.6",17
"2012-02-14",9389,129,51,10,"-25.6",17
"2012-02-15",9397,192,51,10,"-26.6",18
"2012-02-15",9523,234,51,10,"-26.6",18
"2012-02-15",9568,248,51,10,"-26.6",18
"2012-02-15",9392,93,51,10,"-26.6",18
"2012-02-15",9390,281,51,10,"-26.6",18
"2012-02-15",9560,308,51,10,"-26.6",18
"2012-02-15",9386,128,51,10,"-26.6",18
"2012-02-15",9393,345,51,10,"-26.6",18
"2012-02-15",9389,128,51,10,"-26.6",18
"2012-02-15",9388,271,51,10,"-26.6",18
"2012-02-15",9499,129,51,10,"-26.6",18
"2012-02-16",9397,192,51,10,"-23.6",17
"2012-02-16",9560,308,51,10,"-23.6",17
"2012-02-16",9393,345,51,10,"-23.6",17
"2012-02-16",9390,280,51,10,"-23.6",17
"2012-02-16",9523,234,51,10,"-23.6",17
"2012-02-16",9499,128,51,10,"-23.6",17
"2012-02-16",9568,248,51,10,"-23.6",17
"2012-02-16",9389,128,51,10,"-23.6",17
"2012-02-16",9386,128,51,10,"-23.6",17
"2012-02-16",9392,93,51,10,"-23.6",17
"2012-02-16",9388,270,51,10,"-23.6",17
"2012-02-17",9389,127,51,10,"-18.6",18
"2012-02-17",9499,128,51,10,"-18.6",18
"2012-02-17",9388,270,51,10,"-18.6",18
"2012-02-17",9560,308,51,10,"-18.6",18
"2012-02-17",9386,128,51,10,"-18.6",18
"2012-02-17",9568,248,51,10,"-18.6",18
"2012-02-17",9392,93,51,10,"-18.6",18
"2012-02-17",9397,192,51,10,"-18.6",18
"2012-02-17",9390,280,51,10,"-18.6",18
"2012-02-17",9393,345,51,10,"-18.6",18
"2012-02-17",9523,233,51,10,"-18.6",18
"2012-02-18",9560,308,51,10,"-27.3",18
"2012-02-18",9397,191,51,10,"-27.3",18
"2012-02-18",9392,93,51,10,"-27.3",18
"2012-02-18",9568,248,51,10,"-27.3",18
"2012-02-18",9393,345,51,10,"-27.3",18
"2012-02-18",9499,128,51,10,"-27.3",18
"2012-02-18",9388,270,51,10,"-27.3",18
"2012-02-18",9386,128,51,10,"-27.3",18
"2012-02-18",9390,279,51,10,"-27.3",18
"2012-02-18",9389,127,51,10,"-27.3",18
"2012-02-18",9523,233,51,10,"-27.3",18
"2012-02-19",9397,191,51,10,"-23.6",17
"2012-02-19",9389,126,51,10,"-23.6",17
"2012-02-19",9392,93,51,10,"-23.6",17
"2012-02-19",9393,345,51,10,"-23.6",17
"2012-02-19",9386,128,51,10,"-23.6",17
"2012-02-19",9499,127,51,10,"-23.6",17
"2012-02-19",9388,269,51,10,"-23.6",17
"2012-02-19",9568,248,51,10,"-23.6",17
"2012-02-19",9560,308,51,10,"-23.6",17
"2012-02-19",9523,233,51,10,"-23.6",17
"2012-02-19",9390,279,51,10,"-23.6",17
"2012-02-20",9393,345,51,10,"-21.4",18
"2012-02-20",9523,233,51,10,"-21.4",18
"2012-02-20",9392,93,51,10,"-21.4",18
"2012-02-20",9560,308,51,10,"-21.4",18
"2012-02-20",9386,128,51,10,"-21.4",18
"2012-02-20",9397,191,51,10,"-21.4",18
"2012-02-20",9499,128,51,10,"-21.4",18
"2012-02-20",9568,248,51,10,"-21.4",18
"2012-02-20",9390,278,51,10,"-21.4",18
"2012-02-20",9389,126,51,10,"-21.4",18
"2012-02-20",9388,269,51,10,"-21.4",18
"2012-02-21",9560,308,51,10,"-24.2",19
"2012-02-21",9397,191,51,10,"-24.2",19
"2012-02-21",9568,247,51,10,"-24.2",19
"2012-02-21",9393,345,51,10,"-24.2",19
"2012-02-21",9390,278,51,10,"-24.2",19
"2012-02-21",9389,126,51,10,"-24.2",19
"2012-02-21",9499,128,51,10,"-24.2",19
"2012-02-21",9523,233,51,10,"-24.2",19
"2012-02-21",9388,269,51,10,"-24.2",19
"2012-02-21",9392,93,51,10,"-24.2",19
"2012-02-21",9386,128,51,10,"-24.2",19
"2012-02-22",9499,128,51,10,"-24.7",19
"2012-02-22",9560,308,51,10,"-24.7",19
"2012-02-22",9568,247,51,10,"-24.7",19
"2012-02-22",9389,125,51,10,"-24.7",19
"2012-02-22",9393,344,51,10,"-24.7",19
"2012-02-22",9386,128,51,10,"-24.7",19
"2012-02-22",9397,191,51,10,"-24.7",19
"2012-02-22",9392,93,51,10,"-24.7",19
"2012-02-22",9388,269,51,10,"-24.7",19
"2012-02-22",9390,277,51,10,"-24.7",19
"2012-02-22",9523,231,51,10,"-24.7",19
"2012-02-23",9560,307,51,10,"-15.1",18
"2012-02-23",9499,128,51,10,"-15.1",18
"2012-02-23",9523,231,51,10,"-15.1",18
"2012-02-23",9390,277,51,10,"-15.1",18
"2012-02-23",9392,93,51,10,"-15.1",18
